Yelp URL,Name,Street Address,Zip Code,City,State,Price Range,Phone,Rating,Number of Reviews,Website,Menu Link,Image 1,Image 2,Image 3,Category 1,Category 2,Category 3
https://www.yelp.com/biz/oak-tree-sports-bar-diamond-bar,Oak Tree Sports Bar,980 N Diamond Bar Blvd ,91765,Diamond Bar,CA,$$,(909) 860-3668,3.5,25,,,https://s3-media0.fl.yelpcdn.com/bphoto/OJiwLKQEBh9Rz0XpRjCNhA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/fBCh8qHUnzHm7K0k-Pnqtg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/0IgBwkufrhBTX504h5ohbw/l.jpg,Pool Halls,,
https://www.yelp.com/biz/kalaveras-whittier,Kalaveras,13112 Philadelphia St ,90601,Whittier,CA,$$,(562) 360-1152,4,1046,www.kalaveras.com,kalaveras.com/blog/our_menu/kalaveras-cantina-urbana-menu/,https://s3-media0.fl.yelpcdn.com/bphoto/mZGwS-axHVN-hm3XrnNZvg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/blPePxgtXlrG_9_2jOh7gA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/B_DzbShK4kfhiIN9ie2DCw/l.jpg,Breakfast & Brunch,Mexican,Cocktail Bars
https://www.yelp.com/biz/that-80s-bar-montclair,That 80's Bar,10555 Mills Ave ,91763,Montclair,CA,$$,(909) 626-9091,3,318,that80sbar.com/,,https://s3-media0.fl.yelpcdn.com/bphoto/gDzgeLPvm6ryNDk220nVMQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/E8q8e-Wb32lbCGgeiuBD3g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/kldTP77feQjcR5esRPb-2A/l.jpg,Bars,Music Venues,Karaoke
https://www.yelp.com/biz/juke-joint-bar-anaheim,Juke Joint Bar,735 N Anaheim Blvd ,92805,Anaheim,CA,$$,(714) 778-1397,3.5,193,www.thejukejointbar.com,,https://s3-media0.fl.yelpcdn.com/bphoto/JnUIIvjWdeKNqwnHfWCYDg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/7EmsLjqbIxH7tSvDAW_03g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/vzKMPpupk5CyuE6DYALXZQ/l.jpg,Dive Bars,Music Venues,Lounges
https://www.yelp.com/biz/nolza-buena-park,Nolza,6291 Homewood Ave ,90621,Buena Park,CA,,(657) 413-4197,5,19,nolza.co,nolza.co/menu,https://s3-media0.fl.yelpcdn.com/bphoto/ZlK-MFLn8hJsGkq2Db8Z1Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/O7K7qCzPxn5a49PASs6kkg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/GTXjQ-ZQSl794aDsGbXDaw/l.jpg,Pubs,Korean,Asian Fusion
https://www.yelp.com/biz/bottoms-up-bar-and-grill-stanton,Bottoms Up Bar and Grill,8595 Katella Ave ,90680,Stanton,CA,$,(714) 828-8595,3.5,83,www.mybottomsup.com,,https://s3-media0.fl.yelpcdn.com/bphoto/FvFsuSEZJWOZX0ZtW2SfNA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/xSl4k4CGH4KcME4Dqb4DOQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/boBcoy5FM0ZpB55GwM2hGw/l.jpg,Sports Bars,,
https://www.yelp.com/biz/manchester-bar-and-lounge-anaheim,Manchester Bar & Lounge,1441 S Manchester Ave ,92802,Anaheim,CA,,(714) 844-2811,5,1 review,manchesterlounge.com,www.empyreananaheimresort.com/dining/pdf/menu_manchester.pdf,https://s3-media0.fl.yelpcdn.com/bphoto/sL2HBRqEIwnbixx1rc3xNQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/NTC-ycgEg7nOugBf68_1Fw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Kf8K5h-I5fFikHXj769UWQ/l.jpg,American (New),Wine Bars,Beer Bar
https://www.yelp.com/biz/stereo-brewing-placentia,Stereo Brewing,950 S Via Rodeo ,92870,Placentia,CA,$$,(714) 993-3390,4.5,162,www.stereobrewing.com,www.stereobrewing.com/our-beer,https://s3-media0.fl.yelpcdn.com/bphoto/OoNSofhGc0IvRb7t5MqFHw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/m8o14sRrRFKxrxtcmN6Itg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/DRC8w8zcnjhzjOOa2iUN_g/l.jpg,Breweries,,
https://www.yelp.com/biz/bootleggers-brewery-fullerton,Bootlegger's Brewery,130 S Highland Ave ,92832,Fullerton,CA,$$,(714) 871-2337,4,879,www.bootleggersbrewery.com,,https://s3-media0.fl.yelpcdn.com/bphoto/89YNowRIA7aaR2Pv24mTWg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/B0JQabuDBQWlPKgi4YTruQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/k4p1pCjpLEqRONOAq5Ypxw/l.jpg,Breweries,,
https://www.yelp.com/biz/twisted-vine-fullerton,Twisted Vine,127 W Commonwealth Ave ,92832,Fullerton,CA,$$,(714) 871-1200,4.5,1270,twistedvinewines.com,twistedvinewines.com/menu/,https://s3-media0.fl.yelpcdn.com/bphoto/8MwySWT8a9MVWMPODtZOQA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/930C8cQoVP2jJmbSZP7qng/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/jWWDssCW9IuOozKiRkWinA/l.jpg,Wine Bars,Beer Bar,
https://www.yelp.com/biz/hidden-cafe-anaheim-hills,Hidden Cafe,5634 E La Palma Ave ,92807,Anaheim Hills,CA,$$,(714) 777-0606,3.5,103,,,https://s3-media0.fl.yelpcdn.com/bphoto/s8q9NTc9gpirxGyPh9rzxw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/eqsIrj06Rmua70XyJTyeLg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/N2a8fYCS48IAw8CRlEIxbA/l.jpg,Lounges,Hookah Bars,
https://www.yelp.com/biz/hammer-workshop-and-bar-anaheim-2,Hammer Workshop & Bar,440 S Anaheim Blvd ,92805,Anaheim,CA,$$,(714) 844-2450,4,345,,,https://s3-media0.fl.yelpcdn.com/bphoto/HHjQ34LCXA3oq8mrmDjLCg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/_xCzVbUSLWyFpSaIa_UFsA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/AKOe5dZBgkPkkGEGBgyMtg/l.jpg,Cocktail Bars,Beer Bar,
https://www.yelp.com/biz/eko-karaoke-lounge-buena-park,EKO Karaoke Lounge,6920 Beach Blvd Ste K 223,90621,Buena Park,CA,$$,(714) 752-6314,4.5,225,ekokaraokelounge.com,ekokaraokelounge.com/menu/,https://s3-media0.fl.yelpcdn.com/bphoto/iofwEtIQNUl3Gt0C8UcPFw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/gWpS3OZwr509rQuU0eiW2A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/aSH9ZJrR3X2Fo797QUAkCw/l.jpg,Karaoke,Bars,Venues & Event Spaces
https://www.yelp.com/biz/clubhouse-grille-and-sports-bar-placentia-2,Clubhouse Grille & Sports Bar,2053 E Orangethorpe Ave ,92870,Placentia,CA,$$,(714) 528-7000,3.5,111,chgrille.com,,https://s3-media0.fl.yelpcdn.com/bphoto/8uv74i8m4Jw_DTnTESdLoA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/kozZDU0Az-RzUWlIkNniBA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/_JENSLQwNl6FuZn7Dr3kAg/l.jpg,Sports Bars,American (Traditional),
https://www.yelp.com/biz/seoul-wine-bar-fullerton,Seoul Wine Bar,1919 W Malvern Ave ,92833,Fullerton,CA,$$,(714) 519-3680,4.5,64,,,https://s3-media0.fl.yelpcdn.com/bphoto/nlQzxZyuUxkrras66xevSA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/VyxIwLG-y4yVXMOBCTLcGw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/XVx1vFuX-VorPLmxKkLMCg/l.jpg,Pubs,Cocktail Bars,
https://www.yelp.com/biz/sunset-room-hacienda-heights,Sunset Room,2029 S Hacienda Blvd ,91745,Hacienda Heights,CA,$$,(626) 820-9600,4,284,www.sunsetroom.net,,https://s3-media0.fl.yelpcdn.com/bphoto/oiEpFJrPUXYhnBV0Ezks1g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/8tSssXLf3x2-pcx-yUfbHw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/psbP7IqIuQ63BWdWbXnMYg/l.jpg,Karaoke,American (Traditional),Cocktail Bars
https://www.yelp.com/biz/zama-lounge-fullerton,ZAMA Lounge,213 N Harbor Blvd ,92832,Fullerton,CA,,(714) 770-0129,4.5,67,zamalounge.com,,https://s3-media0.fl.yelpcdn.com/bphoto/AkO1bN9OvMgc-d30o6r-NQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/w4Oo_Pxa2fx6XnRWjr7s5w/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/juPGniNdivTmrFyvNaPeLA/l.jpg,Mexican,Cocktail Bars,Breakfast & Brunch
https://www.yelp.com/biz/phantom-ales-anaheim,Phantom Ales,1211 N Las Brisas St ,92806,Anaheim,CA,$$,(714) 225-3206,4.5,622,www.phantomales.com,www.phantomales.com/kitchen-menu/,https://s3-media0.fl.yelpcdn.com/bphoto/CyzoQayVYGh5yp89eWIGAg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/zDB2eQo3z1E1XriJZFMBEw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Vn_YJE6KdGpTd4oEByQs9A/l.jpg,Breweries,Pubs,Dive Bars
https://www.yelp.com/biz/karl-strauss-anaheim-anaheim,Karl Strauss – Anaheim,2390 E Orangewood Ave Ste 100,92806,Anaheim,CA,$$,(714) 940-1772,4.5,1369,www.karlstrauss.com/visit/anaheim,www.karlstrauss.com/visit/anaheim/%23tab-menu,https://s3-media0.fl.yelpcdn.com/bphoto/cG9jy1dNf9JPhv-hmJtfnw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Mj9-zSmFv8VDerZB3xRnXQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/UG5z3QreyMNjJ3oBtVn9rQ/l.jpg,American (New),Breweries,Pubs
https://www.yelp.com/biz/temple-bar-urban-eats-west-covina-2,Temple Bar Urban Eats,128 N Grand Ave ,91791,West Covina,CA,$$,(626) 377-4777,4,91,templebarurbaneats.com,,https://s3-media0.fl.yelpcdn.com/bphoto/ix0DQo2co6LluHoXLAvlTg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/RpCX_yH3qTRUic12kihwgA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/7CFOfZ9aXd3giHo86DuD7A/l.jpg,Bars,Asian Fusion,Latin American
https://www.yelp.com/biz/old-brea-chop-house-brea,Old Brea Chop House,180 S Brea Blvd ,92821,Brea,CA,$$$$,(714) 592-3122,4,873,www.oldbreachophouse.com,www.oldbreachophouse.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/o-k0_7qBWjuSDSetbdHu0Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/0012_oQEbKxaRiVE4GNGXw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/KxL-ZMQeMzaIj-GlF9Xk1g/l.jpg,Steakhouses,Bars,Seafood
https://www.yelp.com/biz/pour-company-fullerton,Pour Company,136 W Wilshire Ave ,92832,Fullerton,CA,$$,(714) 525-7468,4.5,393,pourcompany.com,,https://s3-media0.fl.yelpcdn.com/bphoto/0eY82D1_XclfybsO0-NtJQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/cT1_Fud12uD72lnAnSJV9Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/OfuRAlZJsVzR96Y7TEK1LQ/l.jpg,American (New),Lounges,
https://www.yelp.com/biz/la-verne-brewing-company-la-verne,La Verne Brewing Company,2125 Wright Ave Ste C15,91750,La Verne,CA,$$,(909) 596-5804,4.5,176,www.lavernebrewingco.com,,https://s3-media0.fl.yelpcdn.com/bphoto/e2RkOMyiqObEEFGucfL6TA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/hKrLfcb8N1QyBW5i_FSWig/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/arYDlTpOYETiKWImik3Sxw/l.jpg,Breweries,,
https://www.yelp.com/biz/besos-kitchen-bar-anaheim-2,Besos Kitchen + Bar,2100 E Katella Ave Ste 104,92806,Anaheim,CA,$$$,(714) 453-4208,4.5,54,besos.restaurant,besos.restaurant/menu.html,https://s3-media0.fl.yelpcdn.com/bphoto/ZXMIDKWnbbV133LJfgiiZA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/0sAfjx6JPGYvwVwnpBHUjQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/hEczUYC3AgtNo20YFvgxUw/l.jpg,Cocktail Bars,,
https://www.yelp.com/biz/finneys-crafthouse-orange-orange-2,Finney's Crafthouse - Orange,204 W Chapman Ave ,92866,Orange,CA,$$,(714) 278-3010,4.5,336,www.finneyscrafthouse.com,docs.google.com/viewerng/viewer%3Furl%3Dwww.finneyscrafthouse.com/sites/77119BFC-B737-40E8-88F7-2CA450606F05/images/11-1-22-NEW-FOOD-MENU.pdf,https://s3-media0.fl.yelpcdn.com/bphoto/-7nWqmcrBB5_HjHTovDbqw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/wMTSGfCpromsDUqd29OEQw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/ZZP92H0skgRJpcjddrma9A/l.jpg,American (New),Cocktail Bars,Burgers
https://www.yelp.com/biz/the-cave-sports-bar-anaheim,The Cave Sports Bar,628 W Orangewood Ave ,92802,Anaheim,CA,$,(714) 740-0490,4.5,183,,,https://s3-media0.fl.yelpcdn.com/bphoto/nKCg3eKFoJAk5nahYySz2Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/xpAd4gvRdhcPquUFl2lPaA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/tJP8eAOYR3FNmjccs7hoXw/l.jpg,Sports Bars,Beer Bar,Cocktail Bars
https://www.yelp.com/biz/57-bar-and-grill-fullerton,57 Bar & Grill,2932 E Nutwood Ave Holiday Inn & Suites,92831,Fullerton,CA,$$,(714) 579-7400,5,7,www.fullertonhi.com,,https://s3-media0.fl.yelpcdn.com/bphoto/dQs1LmjYfqv_1lLaf1YZ2w/l.jpg,,,Lounges,,
https://www.yelp.com/biz/the-commoner-whittier,The Commoner,6754 Greenleaf Ave ,90601,Whittier,CA,$$,(562) 464-1761,4.5,288,www.thecommonerwhittier.com,www.thecommonerwhittier.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/QkWcatIHnxr1JORL2c4OeQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/8LF6jgMhkAHFf-WPiWPJPQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/0E7I0jVCF6mXS88gJu8x3g/l.jpg,Gastropubs,Cocktail Bars,
https://www.yelp.com/biz/the-19th-hole-lounge-chino-3,The 19th Hole Lounge,6555 Pine Ave ,91708,Chino,CA,$,(909) 597-1753,5,5,www.elpradogolfcourses.com,,https://s3-media0.fl.yelpcdn.com/bphoto/SbRkIAwHR0veevmvAtT6Sw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/3005wFgQgXEBquWNEnPGhQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/31hv6_qC3khJEmXKs6cRUw/l.jpg,Cocktail Bars,Lounges,
https://www.yelp.com/biz/bourbon-street-bar-and-grill-fullerton-2,Bourbon Street Bar & Grill,110 E Commonwealth Ave ,92832,Fullerton,CA,$$,(714) 626-0050,3.5,494,www.bourbonstreetfullerton.com/,www.bourbonstreetfullerton.com/menus/,https://s3-media0.fl.yelpcdn.com/bphoto/d9F8Lp6ciNGincu1IZRHow/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/eqPNnX-eqkflbvAxa2OaUQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/2PzDIgkcFvV0Zv07o05zDA/l.jpg,Bars,Barbeque,Southern
https://www.yelp.com/biz/the-continental-room-fullerton,The Continental Room,115 W Santa Fe Ave ,92832,Fullerton,CA,$$,,3.5,565,,,https://s3-media0.fl.yelpcdn.com/bphoto/4p4sRYiGcyMvjJvDKFa_CQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/mSXalSB4CGYaeFZlAcsxKw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/KWqvhgaoDSn41fYQEu8LDw/l.jpg,Lounges,Dance Clubs,
https://www.yelp.com/biz/era-billiards-club-rowland-heights,Era Billiards Club,18888 Labin Ct Ste 208B,91748,Rowland Heights,CA,$,(626) 986-4516,3.5,57,,,https://s3-media0.fl.yelpcdn.com/bphoto/ptf82d4eJMCW-vZVKmH1jw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Ik3KHFcTxFieqXg0SXWO6g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/xbrWOkBIfiMTGhFH_E8ZJA/l.jpg,Pool Halls,,
https://www.yelp.com/biz/craft-by-smoke-and-fire-anaheim-2,Craft By Smoke & Fire,195 W Center St Promenade ,92805,Anaheim,CA,$$,(714) 603-7194,5,5482,www.craftbysmokeandfire.com,www.craftbysmokeandfire.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/uGkJO3XZ0q3GtkWkZYwqig/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/dYpqjd1ZxPVmZpSGlHzprg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/em37Ut122N04GUs3m1uwuA/l.jpg,Barbeque,Cocktail Bars,American (Traditional)
https://www.yelp.com/biz/limericks-tavern-chino-hills,Limericks Tavern,13920 City Center Dr Ste 4075,91709,Chino Hills,CA,$$,(909) 306-7005,3.5,296,limerickstavern.com,www.limerickstavern.com/menus/,https://s3-media0.fl.yelpcdn.com/bphoto/brBSCLLkvUm4-BOnU7UhSg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Zxigt82HYkrQh-6r6ONTog/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/g47ZZhbSUSigy7chvSYAcQ/l.jpg,American (New),Gastropubs,Irish Pub
https://www.yelp.com/biz/cafe-patio-fullerton,Cafe Patio,133 W Chapman Ave Suite 102,92832,Fullerton,CA,$$,(714) 449-0939,4.5,174,cafe-patio.business.site,,https://s3-media0.fl.yelpcdn.com/bphoto/MyWeTZAjyfnSuCrgrmwkxQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/-ZXKU7xLblsohLga1k0-uw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/jOXkHVgBEoNsOhIBy14Czg/l.jpg,Chinese,Pubs,Korean
https://www.yelp.com/biz/the-bench-sports-bar-fullerton,The Bench Sports Bar,3159 Yorba Linda Blvd ,92831,Fullerton,CA,$$,(714) 528-9150,3.5,177,thebenchsportsbar.com,,https://s3-media0.fl.yelpcdn.com/bphoto/TzXqh_ZJy6MH5fNdDYRjYg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/hvmnWKozTNt0bUsp2mfw-A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/pubhOlLXRmSi-8iJzRL0Gg/l.jpg,Sports Bars,,
https://www.yelp.com/biz/bigs-fullerton,Bigs,323 N State College Blvd ,92831,Fullerton,CA,$$,(714) 526-4950,3.5,557,www.bigsfullerton.com,www.bigsfullerton.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/u_qykZ-wQU8hYJIRU1IClw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/iiSB2c0ZiqbE_2eecvixjQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/NcOpCX7TWjJfQJhWmVDZnw/l.jpg,Sports Bars,American (New),Karaoke
https://www.yelp.com/biz/lab-88-el-monte-5,Lab 88,10602 Lower Azusa Rd ,91731,El Monte,CA,$$,(626) 672-0034,4.5,262,www.lab88.space,www.lab88.space/menu,https://s3-media0.fl.yelpcdn.com/bphoto/WEwIjU_kZTacImIaCJUJCQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/X4psPoPPAGomolPwx5t4IQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/1NABjazJDPJToAQs4PLkug/l.jpg,Lounges,Korean,
https://www.yelp.com/biz/the-cellar-restaurant-fullerton,The Cellar Restaurant,305 N Harbor Blvd Ste 001,92832,Fullerton,CA,$$$,(714) 525-5682,4,1610,www.cellardining.com,cellardining.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/yf04VzCO9wpoMWb7Ul88xw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/OpDVYvB7yEsUjxSF63WQKQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/-MUAAdZQzm99lzaKdl9MNQ/l.jpg,French,Cocktail Bars,Wine Bars
https://www.yelp.com/biz/luchador-brewing-company-chino-hills,Luchador Brewing Company,15941 Pomona Rincon Rd Unit 100,91709,Chino Hills,CA,$$,(909) 315-8206,4.5,325,www.luchadorbrew.com,www.luchadorbrew.com/the-food,https://s3-media0.fl.yelpcdn.com/bphoto/Kj5ecqMUqiUOOhjDn1fRSg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/l3vdrcxmgsU1QXGNeaeE9w/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/JCOunJebaNA1ZP_S0QJNuw/l.jpg,Breweries,,
https://www.yelp.com/biz/nv-lounge-anaheim-3,NV Lounge,1233 S Brookhurst St ,92804,Anaheim,CA,$$,(714) 227-4011,4,124,,,https://s3-media0.fl.yelpcdn.com/bphoto/42Tcl5TuWtDWy_7zsECvrw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/l0LFNWKRnSTF5DvGtUAjUw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/gjsJyB5x-ZecVygCae1gkw/l.jpg,Lounges,Sports Bars,Dance Clubs
https://www.yelp.com/biz/foundation-room-anaheim-anaheim-2,Foundation Room Anaheim,400 W Disney Way Ste 337,92802,Anaheim,CA,$$,(714) 520-2304,4,64,www.houseofblues.com/anaheim/fr,,https://s3-media0.fl.yelpcdn.com/bphoto/_7HSmIxFjpMpSIxMvHKqQw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/4b_VwdXXhw5GxlwmvpTkZg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/hNUeH9qoElIX3OcvjbV8Xg/l.jpg,Lounges,Music Venues,
https://www.yelp.com/biz/high-horse-saloon-fullerton,High Horse Saloon,102 N Harbor Blvd ,92832,Fullerton,CA,$$,(714) 384-7400,4.5,160,www.highhorseoc.com,,https://s3-media0.fl.yelpcdn.com/bphoto/y_4c3pEMhWoLvd_sjygd6Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/-FvTbLhtSXevEy35gDD6rA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/0MWg-zLv3ZTAbT1l1p2ANA/l.jpg,American (Traditional),Bars,
https://www.yelp.com/biz/d-vine-karaoke-and-pub-evening-ktv-music-bar-west-covina-4,D'vine Karaoke & Pub Evening KTV Music Bar,2650 E Garvey Ave S ,91791,West Covina,CA,,(828) 888-9888,4.5,128,dvinewanzhuangktv.business.site,,https://s3-media0.fl.yelpcdn.com/bphoto/bGJC3GzF1KUhtqwIGfH5nQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/FIZ5SwkkbvcZvkyRlrxQgw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/7q1_BiensrZGZu1Go0S54g/l.jpg,Lounges,Karaoke,Asian Fusion
https://www.yelp.com/biz/the-vintners-tavern-chino-3,The Vintner's Tavern,13788 Roswell Ave Ste 186,91710,Chino,CA,$$,(909) 497-7183,4.5,455,thevintnerstavern.com,www.thevintnerstavern.com/menu.html,https://s3-media0.fl.yelpcdn.com/bphoto/2tujSsR4xjuDaqITtexF7g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/LK12uuIsllIAifGEmpY8JA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/1YEQXKJ5Q-byqlOelK8VlA/l.jpg,American (New),"Beer, Wine & Spirits",Cocktail Bars
https://www.yelp.com/biz/chino-hills-brewing-company-chino-hills,Chino Hills Brewing Company,3280 Chino Hills Pkwy Unit A-01,91709,Chino Hills,CA,$$,(909) 247-1800,4,244,www.chinohillsbrewingco.com,,https://s3-media0.fl.yelpcdn.com/bphoto/mm6xKxd79qWGIZ-KTXQWVQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/-a7zEu85G5YEibf3b0cibg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Vh78VC52jUcFpMHwHX1p-g/l.jpg,American (Traditional),Breweries,Sandwiches
https://www.yelp.com/biz/chapter-4-at-les-amis-fullerton,Chapter 4 at Les Amis,128 W Wilshire Ave ,92832,Fullerton,CA,,(714) 471-6454,4.5,22,www.c4whiskeylounge.com,www.c4whiskeylounge.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/kYwA5hQYHBmUzExHij8nkA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/XheArGmUFRlFGN4nwq9Amw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/JkAc3x9GR9vhjj39uWemEw/l.jpg,Whiskey Bars,Speakeasies,
https://www.yelp.com/biz/sunset-lounge-fullerton,Sunset Lounge,1043 W Orangethorpe Ave ,92833,Fullerton,CA,$,(714) 525-0311,4,235,,,https://s3-media0.fl.yelpcdn.com/bphoto/y-9E4EwMXDA6kNUmstc95w/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/NeLNfwavjZA5O737BDK_Sg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/08BZW2tziaxEFe6HFKmMUQ/l.jpg,Karaoke,Cocktail Bars,
https://www.yelp.com/biz/the-swig-bar-fullerton,The Swig Bar,2466 Fender Ave ,92831,Fullerton,CA,$,(714) 871-9211,4,83,www.theswigbar.com/,,https://s3-media0.fl.yelpcdn.com/bphoto/mVt5QmgSNhk5yooMawAYhQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/7xEbF7VYgmUoWmYRY62QQg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/J1MuCfng9D-DQi4XIEOtDw/l.jpg,Sports Bars,American (Traditional),
https://www.yelp.com/biz/juicyladas-cantina-fullerton-5,Juicyladas Cantina,741 N Placentia Ave ,92831,Fullerton,CA,$$,(714) 853-5415,4.5,212,juicyladas.com,,https://s3-media0.fl.yelpcdn.com/bphoto/YO6cFoaS9F_NS-78ZXl10w/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/1WakMCwd6TP4QyxPRRMWLw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/OXp0oyoxZN9XmK3_nhBLhQ/l.jpg,Mexican,Bars,
